Country Name,Country Code,Series Name,Series Code,1996 [YR1996],1998 [YR1998],2000 [YR2000],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Albania,ALB,Rule of Law: Estimate,RL.EST,-0.684481799602509,-0.929671704769135,-1.02066767215729,-0.762321412563324,-0.716323494911194,-0.701032340526581,-0.763833165168762,-0.703135848045349,-0.661545991897583,-0.600079298019409,-0.49437016248703,-0.385760486125946,-0.442926466464996,-0.519839763641357,-0.518606007099152,-0.310979843139648,-0.298862904310226,-0.304018437862396,-0.395079284906387,-0.395619302988052,-0.402843326330185,-0.349165230989456,-0.256100863218308
Albania,ALB,Voice and Accountability: Estimate,VA.EST,-0.648297846317291,-0.387372851371765,-0.285138666629791,-0.00815020967274904,0.0703076869249344,0.00723749911412597,0.0036717876791954,0.0758899599313736,0.113008469343185,0.174939081072807,0.141477331519127,0.123838223516941,0.0623337626457214,0.0220640376210213,0.0488925911486149,0.143777400255203,0.157161772251129,0.170948684215546,0.203805893659592,0.180729448795319,0.142711371183395,0.0883624628186226,0.091204971075058
Algeria,DZA,Control of Corruption: Estimate,CC.EST,-0.566740930080414,-0.916649281978607,-0.987298190593719,-0.928754985332489,-0.715244472026825,-0.699272692203522,-0.466420471668243,-0.564962565898895,-0.592309474945068,-0.633444845676422,-0.614938259124756,-0.552147269248962,-0.572699666023254,-0.521544516086578,-0.472622781991959,-0.61265641450882,-0.616887092590332,-0.652786314487457,-0.576397895812988,-0.637313365936279,-0.63569438457489,-0.645068347454071,-0.614184439182281
Algeria,DZA,Government Effectiveness: Estimate,GE.EST,-1.08876645565033,-0.883071959018707,-1.01074934005737,-0.614207327365875,-0.670340299606323,-0.553408741950989,-0.4386146068573,-0.43114972114563,-0.53074586391449,-0.596755087375641,-0.529050767421722,-0.388126194477081,-0.514732301235199,-0.444745928049088,-0.428817510604858,-0.336888343095779,-0.37799397110939,-0.430877894163132,-0.506708323955536,-0.457864254713058,-0.54141891002655,-0.544885635375977,-0.620759844779968
Algeria,DZA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.78331053256989,-1.87890470027924,-1.43257737159729,-1.63456511497498,-1.75440907478333,-1.35918843746185,-0.913666009902954,-1.1264134645462,-1.15058553218842,-1.09584629535675,-1.19691348075867,-1.25936758518219,-1.36056065559387,-1.32504332065582,-1.20237147808075,-1.19053518772125,-1.0901597738266,-1.09752571582794,-0.915799140930176,-0.836119592189789,-1.04434263706207,-0.840253829956055,-0.876465022563934
Algeria,DZA,Regulatory Quality: Estimate,RQ.EST,-0.907437264919281,-0.881358742713928,-0.710209369659424,-0.574951589107513,-0.481900811195374,-0.441777735948563,-0.341526746749878,-0.500463128089905,-0.52258163690567,-0.62473601102829,-0.964235186576843,-1.10480070114136,-1.21237993240356,-1.32038903236389,-1.13844060897827,-1.30188941955566,-1.23323774337769,-1.23002624511719,-1.25940835475922,-1.32996296882629,-1.3732773065567,-1.33929824829102,-1.17087244987488
Algeria,DZA,Rule of Law: Estimate,RL.EST,-1.21819484233856,-1.19836211204529,-1.24584436416626,-0.636733174324036,-0.605380773544312,-0.616287350654602,-0.773644506931305,-0.775204539299011,-0.791886448860168,-0.767772257328033,-0.82556688785553,-0.816793382167816,-0.845334827899933,-0.812617719173431,-0.693158984184265,-0.804205596446991,-0.927119016647339,-0.906229853630066,-0.91266143321991,-0.793038606643677,-0.848534941673279,-0.793100297451019,-0.816039979457855
Algeria,DZA,Voice and Accountability: Estimate,VA.EST,-1.16629016399384,-1.24434244632721,-1.11005222797394,-1.04466021060944,-1.07671809196472,-0.802059054374695,-0.715685963630676,-0.916875541210175,-0.984122395515442,-0.979712247848511,-1.03841888904572,-1.02233076095581,-1.00412118434906,-0.906026601791382,-0.893353223800659,-0.813357710838318,-0.847575545310974,-0.861592352390289,-0.902943968772888,-0.999710500240326,-1.05352377891541,-1.08801770210266,-1.00951933860779
American Samoa,ASM,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,0.791444957256317,0.789309144020081,0.299861043691635,0.30806240439415,0.317555278539658,0.347466081380844,0.328756839036942,0.310445874929428,0.29941114783287,0.303055047988892,1.22070860862732,1.21544027328491,1.22331142425537,1.83635020256042,1.84158265590668,1.8407998085022,1.31140065193176,1.32561695575714
American Samoa,ASM,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,-0.127275511622429,0.224524423480034,0.245218232274055,0.480822652578354,0.498143970966339,0.497778326272964,0.487507224082947,0.481147527694702,0.480951368808746,0.486867696046829,0.438700348138809,0.485081702470779,0.528136432170868,0.557348668575287,0.546050012111664,0.537684321403503,0.689502596855164,0.697109878063202
American Samoa,ASM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,0.7369264960289,0.746284067630768,0.703987658023834,0.967931151390076,0.984463036060333,0.945724666118622,0.919146716594696,0.933990180492401,0.952990829944611,0.928985774517059,1.08068346977234,1.18135726451874,1.19323575496674,1.21886312961578,1.2167763710022,1.17218911647797,1.17400634288788,1.0492981672287
American Samoa,ASM,Regulatory Quality: Estimate,RQ.EST,..,..,..,..,..,0.497606158256531,0.368987888097763,0.360797524452209,0.376145482063293,0.390816241502762,0.402511686086655,0.393958419561386,0.386368304491043,0.358625292778015,0.362132906913757,0.177999645471573,0.168665841221809,0.132687509059906,-0.255901217460632,-0.287974953651428,-0.301867425441742,0.542312026023865,0.54862916469574
American Samoa,ASM,Rule of Law: Estimate,RL.EST,..,..,..,..,..,0.839596450328827,1.10941541194916,1.06922149658203,1.09091985225677,1.11797952651978,1.1250547170639,1.11120820045471,1.09095239639282,1.09636723995209,1.10133159160614,1.40708005428314,1.33979749679565,1.33219921588898,1.35192561149597,1.35571396350861,1.32805216312408,1.18507862091064,1.2052298784256
American Samoa,ASM,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,0.503726005554199,0.654332458972931,0.54846316576004,0.972128868103027,0.967198193073273,0.963811635971069,0.988284409046173,1.00905168056488,1.02567172050476,1.00476729869843,..,..,..,..,1.46321880817413,1.27270877361298,1.05725860595703,0.908089399337769
Andorra,AND,Control of Corruption: Estimate,CC.EST,1.31814324855804,1.33475875854492,1.31340384483337,1.31074380874634,1.33278954029083,1.11915028095245,1.26966309547424,1.25131320953369,1.26187098026276,1.27677536010742,1.3177649974823,1.30177271366119,1.27229809761047,1.26053082942963,1.25354850292206,1.22070860862732,1.21544027328491,1.22331142425537,1.23786544799805,1.23453342914581,1.23104310035706,1.31140065193176,1.32561695575714
Andorra,AND,Government Effectiveness: Estimate,GE.EST,1.41403770446777,1.40335631370544,1.38048672676086,1.36772322654724,1.34845733642578,1.50334131717682,1.2872017621994,1.53803372383118,1.50119686126709,1.52785265445709,1.53600037097931,1.51251101493835,1.49870872497559,1.52303469181061,1.53251993656158,1.71223628520966,1.78248631954193,1.85312378406525,1.93147969245911,1.93613159656525,1.90103769302368,1.81611633300781,1.81625008583069
Andorra,AND,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.16952216625214,1.18287515640259,1.16698145866394,1.28276693820953,1.46513116359711,1.40210604667664,1.38492727279663,1.34965407848358,1.34201574325562,1.33847212791443,1.29713952541351,1.27827215194702,1.30248832702637,1.29035115242004,1.28392601013184,1.28659331798553,1.39128828048706,1.41341936588287,1.42186880111694,1.41762721538544,1.60220229625702,1.6160352230072,1.63180875778198
Andorra,AND,Regulatory Quality: Estimate,RQ.EST,1.26643979549408,1.2458621263504,1.22314357757568,1.42246282100677,1.4146842956543,1.41426146030426,1.35916078090668,1.3497759103775,1.37826728820801,1.39858841896057,1.40567350387573,1.38942682743073,1.61142528057098,1.56186008453369,1.5587409734726,0.880748271942139,0.908654093742371,0.867859840393066,1.2051590681076,1.19189620018005,1.22653388977051,1.34330141544342,1.36252450942993
Andorra,AND,Rule of Law: Estimate,RL.EST,1.15836250782013,1.17725396156311,1.28616547584534,1.22384059429169,1.05598330497742,1.1943244934082,0.966194272041321,0.855685830116272,1.16824507713318,1.1863876581192,1.21778512001038,1.19792461395264,1.3992737531662,1.40118777751923,1.40149104595184,1.63832545280457,1.57003724575043,1.56893408298492,1.59515154361725,1.59881198406219,1.57228696346283,1.68827486038208,1.71510624885559
Andorra,AND,Voice and Accountability: Estimate,VA.EST,1.56321668624878,1.52875912189484,1.53565549850464,1.43712818622589,1.42226195335388,1.56307661533356,1.52818155288696,1.32997930049896,1.30550646781921,1.32532179355621,1.32293725013733,1.32430839538574,1.36045336723328,1.43383765220642,1.40664172172546,1.16596496105194,1.19449520111084,1.17659735679626,1.16165292263031,1.03690302371979,1.11008703708649,1.08993756771088,1.04344940185547
Angola,AGO,Control of Corruption: Estimate,CC.EST,-1.1677018404007,-1.1804506778717,-1.197514295578,-1.15549266338348,-1.33546328544617,-1.37756884098053,-1.32318198680878,-1.24103772640228,-1.30749356746674,-1.30876457691193,-1.39776611328125,-1.33247494697571,-1.36746907234192,-1.30240142345428,-1.33687472343445,-1.45779824256897,-1.40926957130432,-1.46787941455841,-1.42805349826813,-1.18050146102905,-1.07811367511749,-0.953371167182922,-0.655345797538757
Angola,AGO,Government Effectiveness: Estimate,GE.EST,-0.859939992427826,-1.05510711669922,-1.07503414154053,-1.13215708732605,-1.12620854377747,-1.33465933799744,-1.10631906986237,-1.38151121139526,-1.20961427688599,-1.0645045042038,-0.947048008441925,-1.14209020137787,-1.19798719882965,-0.990929543972015,-1.24662971496582,-1.05508363246918,-0.893182992935181,-0.936142444610596,-0.919977068901062,-0.978714644908905,-1.08401024341583,-1.20352840423584,-1.05936896800995
Angola,AGO,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.06191730499268,-2.31805849075317,-2.03817391395569,-1.5761798620224,-1.0073858499527,-1.0631206035614,-0.885178327560425,-0.539453446865082,-0.666658759117126,-0.361787378787994,-0.34759184718132,-0.226182341575623,-0.369237810373306,-0.389322549104691,-0.39123347401619,-0.333232045173645,-0.500897765159607,-0.315898835659027,-0.380449026823044,-0.335691750049591,-0.358524978160858,-0.514614641666412,-0.710836231708527
Angola,AGO,Regulatory Quality: Estimate,RQ.EST,-1.41534507274628,-1.44526171684265,-1.50704801082611,-1.29413509368896,-1.18746745586395,-1.22671353816986,-1.24003624916077,-1.15621566772461,-1.07531261444092,-1.10149598121643,-1.05952525138855,-1.06021749973297,-1.10753154754639,-0.990437567234039,-1.0416704416275,-0.860683441162109,-0.84234482049942,-0.957892835140228,-1.02622818946838,-0.785790085792542,-0.820471882820129,-0.841778457164764,-0.66263210773468
Angola,AGO,Rule of Law: Estimate,RL.EST,-1.63046932220459,-1.52733862400055,-1.60150170326233,-1.63334381580353,-1.48285591602325,-1.52091634273529,-1.46479499340057,-1.31127274036407,-1.3751335144043,-1.37856388092041,-1.23628926277161,-1.27295327186584,-1.27705323696136,-1.30477690696716,-1.29079580307007,-1.07478952407837,-1.01380097866058,-0.991231739521027,-1.02607727050781,-0.986207544803619,-0.993774950504303,-0.913334012031555,-0.952415645122528
Angola,AGO,Voice and Accountability: Estimate,VA.EST,-1.57816350460052,-1.41187870502472,-1.45806467533112,-1.23877906799316,-1.27261531352997,-1.28547978401184,-1.23471939563751,-1.25208795070648,-1.18531394004822,-1.11934685707092,-1.12613534927368,-1.12052512168884,-1.12547838687897,-1.07624673843384,-1.1138436794281,-1.14523017406464,-1.17708706855774,-1.14029264450073,-1.09807455539703,-0.906310200691223,-0.783404350280762,-0.802130937576294,-0.840915977954865
Anguilla,AIA,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,0.838260054588318,1.26966309547424,1.25131320953369,1.26187098026276,1.27677536010742,1.3177649974823,1.30177271366119,1.27229809761047,1.26053082942963,1.25354850292206,1.22070860862732,1.21544027328491,1.22331142425537,1.23786544799805,1.23453342914581,1.23104310035706,0.675268352031708,0.68094277381897
Anguilla,AIA,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,1.05862772464752,1.55287110805511,1.53803372383118,1.50119686126709,1.52785265445709,1.53600037097931,1.51251101493835,1.49870872497559,1.52303469181061,1.53251993656158,0.948114812374115,1.00404345989227,1.32312893867493,0.832174897193909,0.824066340923309,0.810354948043823,0.971156001091003,0.976894974708557
Anguilla,AIA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,0.788184821605682,1.18966603279114,1.10479998588562,1.08573806285858,1.11250960826874,0.868718087673187,1.37376165390015,1.55092763900757,1.47692024707794,1.53397953510284,1.16425490379333,1.249272108078,1.31534373760223,1.38945150375366,1.28740572929382,1.35569405555725,1.54516518115997,1.58549845218658
Anguilla,AIA,Regulatory Quality: Estimate,RQ.EST,..,..,..,..,..,0.907688736915588,1.11161744594574,1.3497759103775,1.37826728820801,1.39858841896057,1.40567350387573,1.38942682743073,1.36641407012939,1.32121312618256,1.3194192647934,0.880748271942139,0.908654093742371,0.867859840393066,0.839894115924835,0.821928322315216,0.844433665275574,0.942806780338287,0.955576837062836
Anguilla,AIA,Rule of Law: Estimate,RL.EST,..,..,..,..,..,1.14331793785095,1.63336908817291,1.58680200576782,1.61983132362366,1.65948581695557,1.39318251609802,1.37530410289764,1.35215795040131,1.35794031620026,1.36045324802399,0.019607974216342,-0.0416416674852371,-0.0882094949483871,-0.107430383563042,-0.102874614298344,0.351113021373749,0.430284202098846,0.440415441989899
Anguilla,AIA,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,0.854418098926544,0.903781235218048,1.01727342605591,0.972128868103027,0.967198193073273,0.963811635971069,0.988284409046173,1.00905168056488,1.02567172050476,1.00476729869843,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Control of Corruption: Estimate,CC.EST,0.869897186756134,0.883366405963898,0.861537575721741,0.85021036863327,0.854120075702667,0.839856028556824,0.742446184158325,1.11961627006531,1.14696705341339,1.27677536010742,1.3177649974823,1.30177271366119,1.27229809761047,1.26053082942963,1.25354850292206,0.634897768497467,0.68585079908371,0.688038766384125,0.237452030181885,0.272347629070282,0.274131566286087,0.271396458148956,0.263726949691772
Antigua and Barbuda,ATG,Government Effectiveness: Estimate,GE.EST,0.644922494888306,0.65214592218399,0.618822574615479,0.568053841590881,0.576517760753632,0.53997790813446,0.447335571050644,0.407718598842621,0.398915678262711,0.498143970966339,0.497778326272964,0.487507224082947,0.481147527694702,0.480951368808746,0.486867696046829,-0.0707140490412712,0.225600779056549,0.263139009475708,0.00769626582041383,-0.00998254306614399,-0.00765708275139332,-0.155457809567451,-0.142245307564735
Antigua and Barbuda,ATG,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.717076897621155,0.728511989116669,0.713235020637512,0.792559921741486,0.865690112113953,1.08463561534882,0.830512523651123,0.799820721149445,0.802670180797577,0.81389182806015,0.721793532371521,0.904999375343323,0.957588255405426,0.975788056850433,0.958863377571106,0.984550714492798,1.00472450256348,0.878607213497162,0.748045027256012,0.840856850147247,0.953555166721344,0.94066995382309,0.955552101135254
Antigua and Barbuda,ATG,Regulatory Quality: Estimate,RQ.EST,0.7869011759758,0.773185670375824,0.75122994184494,0.698325157165527,0.682984054088593,0.582346558570862,0.58463853597641,0.547179877758026,0.530372381210327,0.642759263515472,0.653302133083344,0.642825543880463,0.631379723548889,0.59927225112915,0.601454555988312,0.529373943805695,0.37015563249588,0.337577104568481,0.249312832951546,0.412241846323013,0.483430832624435,0.512654900550842,0.390355736017227
Antigua and Barbuda,ATG,Rule of Law: Estimate,RL.EST,1.05084490776062,1.05356311798096,1.03490352630615,1.03455221652985,1.03794968128204,0.908433735370636,0.659244239330292,0.921211838722229,0.893503189086914,0.937939405441284,0.972667455673218,0.952869892120361,0.942094743251801,0.945719003677368,0.831776916980743,-0.175930172204971,0.586109578609467,0.503302037715912,0.439102709293365,0.409626513719559,0.400458484888077,0.447086125612259,0.342992603778839
Antigua and Barbuda,ATG,Voice and Accountability: Estimate,VA.EST,0.333532422780991,0.339321404695511,0.390961945056915,0.336637645959854,0.31748366355896,0.573030769824982,0.533180177211761,0.631312012672424,0.543636023998261,0.573908567428589,0.589427828788757,0.495849043130875,0.51117467880249,0.640056967735291,0.618955671787262,0.558731198310852,0.595008313655853,0.633674025535584,0.608594477176666,0.57005774974823,0.733219802379608,0.745885133743286,0.739251315593719
Argentina,ARG,Control of Corruption: Estimate,CC.EST,-0.101317152380943,-0.20348159968853,-0.172407656908035,-0.417055726051331,-0.479976803064346,-0.414409548044205,-0.377738356590271,-0.33123853802681,-0.372122079133987,-0.434875011444092,-0.445475101470947,-0.355230033397675,-0.364098519086838,-0.445909202098846,-0.434015780687332,-0.549443066120148,-0.557244956493378,-0.274941712617874,-0.28451669216156,-0.0742872655391693,-0.0836628600955009,-0.140874102711678,-0.400777548551559
Argentina,ARG,Government Effectiveness: Estimate,GE.EST,0.165690049529076,0.328712493181229,-0.0280386935919523,-0.228479072451591,-0.0327457562088966,0.0173355247825384,-0.100426144897938,-0.0361093543469906,-0.0116778211668134,-0.124616414308548,-0.295640558004379,-0.111378528177738,-0.0714864432811737,-0.206465601921082,-0.253652781248093,-0.109243862330914,-0.0165390782058239,0.250169098377228,0.164413183927536,0.054248072206974,-0.0965068936347961,-0.224287480115891,-0.356661766767502
Argentina,ARG,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.111376881599426,-0.134649589657784,0.0958238765597343,-0.776545405387878,-0.359838128089905,-0.610934913158417,-0.0417749434709549,0.00196776282973588,0.0977966338396072,-0.0877556875348091,-0.234854578971863,-0.0847978666424751,0.158993661403656,0.103040546178818,0.0653142631053925,-0.00512187136337161,0.014785380102694,0.204625502228737,0.169504255056381,0.0108913751319051,-0.0914442017674446,-0.0792135149240494,-0.106366641819477
Argentina,ARG,Regulatory Quality: Estimate,RQ.EST,0.518067419528961,0.521346211433411,0.182292386889458,-0.880716562271118,-0.691475629806519,-0.698035299777985,-0.525074362754822,-0.61456698179245,-0.635693550109863,-0.702629446983337,-0.830836772918701,-0.742940902709961,-0.701964378356934,-0.897686779499054,-0.928134799003601,-1.0661495923996,-0.876747190952301,-0.337519019842148,-0.181595474481583,-0.183625966310501,-0.436932802200317,-0.483492195606232,-0.618144750595093
Argentina,ARG,Rule of Law: Estimate,RL.EST,0.0755526423454285,-0.0388815775513649,-0.214404493570328,-0.761098086833954,-0.777115821838379,-0.767380177974701,-0.557991087436676,-0.57701563835144,-0.60147225856781,-0.699731647968292,-0.694468080997467,-0.59809422492981,-0.563123285770416,-0.623034238815308,-0.656233191490173,-0.866434514522552,-0.731063604354858,-0.304281622171402,-0.219416528940201,-0.20049113035202,-0.408074647188187,-0.473045349121094,-0.462304174900055
Argentina,ARG,Voice and Accountability: Estimate,VA.EST,0.39190337061882,0.308850228786469,0.418346971273422,0.260062754154205,0.349125266075134,0.362040877342224,0.269231617450714,0.403436541557312,0.448621332645416,0.358895927667618,0.280091494321823,0.361670136451721,0.344941824674606,0.295209914445877,0.276987880468369,0.345339059829712,0.411802023649216,0.493365466594696,0.528664350509644,0.530451118946075,0.572384655475616,0.588114678859711,0.619619727134705
Armenia,ARM,Control of Corruption: Estimate,CC.EST,-0.473051309585571,-0.936306059360504,-0.84808623790741,-0.77816516160965,-0.649022400379181,-0.703455328941345,-0.683349847793579,-0.669232606887817,-0.745891690254211,-0.712412357330322,-0.621459662914276,-0.695039570331573,-0.664559423923492,-0.588001489639282,-0.530450224876404,-0.565155386924744,-0.584427893161774,-0.637749075889587,-0.614445984363556,-0.385727822780609,-0.203820124268532,0.0202281009405851,0.0721498727798462
Armenia,ARM,Government Effectiveness: Estimate,GE.EST,-0.380564451217651,-0.546766698360443,-0.546417593955994,-0.0457692667841911,-0.190817549824715,-0.108692862093449,-0.139261931180954,-0.261045575141907,-0.377753704786301,-0.17073829472065,-0.0199411083012819,-0.166394770145416,-0.108996279537678,-0.0269024036824703,0.0853265821933746,-0.251768827438354,-0.276716083288193,-0.275093078613281,-0.215339452028275,-0.141409367322922,-0.197479233145714,-0.274477034807205,-0.249556034803391
Armenia,ARM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.364998608827591,-0.662787318229675,-0.68286794424057,-0.255784124135971,0.236966237425804,-0.116337485611439,-0.0663353949785233,-0.261023759841919,0.150905832648277,-0.00685302773490548,0.227863356471062,0.071855328977108,-0.06386898458004,0.154794976115227,0.11038514226675,-0.297135800123215,-0.252332627773285,-0.662263810634613,-0.620771169662476,-0.444908142089844,-0.413424372673035,-0.760855317115784,-0.835592269897461
Armenia,ARM,Regulatory Quality: Estimate,RQ.EST,-0.28276452422142,-0.252395778894424,-0.172101572155952,0.0563336461782455,0.167570352554321,0.109250001609325,0.0890626683831215,0.292330682277679,0.265207171440125,0.300939857959747,0.273454070091248,0.268946558237076,0.246940597891808,0.334273397922516,0.23518268764019,0.15851990878582,0.201865211129189,0.21440464258194,0.240957707166672,0.360776484012604,0.255927443504334,0.251729071140289,0.145152628421783
Armenia,ARM,Rule of Law: Estimate,RL.EST,-0.469098508358002,-0.380856782197952,-0.50101625919342,-0.438531368970871,-0.302864640951157,-0.481950610876083,-0.388776749372482,-0.544567346572876,-0.496518045663834,-0.337751358747482,-0.468710690736771,-0.48135831952095,-0.437706410884857,-0.418281972408295,-0.340971231460571,-0.41779625415802,-0.445906013250351,-0.143536806106567,-0.191404387354851,-0.178264081478119,-0.157182589173317,-0.104187101125717,-0.0959042459726334
Armenia,ARM,Voice and Accountability: Estimate,VA.EST,-0.56990909576416,-0.335518449544907,-0.374595284461975,-0.444421142339706,-0.467406183481216,-0.572165548801422,-0.591363310813904,-0.742222785949707,-0.759377896785736,-0.857629656791687,-0.876420259475708,-0.847521543502808,-0.690779805183411,-0.570491433143616,-0.588030815124512,-0.562072694301605,-0.536284148693085,-0.579242348670959,-0.560795247554779,-0.137946113944054,0.055480632930994,0.0490519143640995,0.0592041611671448
Aruba,ABW,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,1.16596531867981,1.26966309547424,1.25131320953369,1.26187098026276,1.27677536010742,1.10914754867554,1.12129557132721,1.10294651985168,1.09523594379425,1.11940670013428,1.01423156261444,1.29415619373322,1.28040730953217,1.2873078584671,1.24794840812683,1.2138819694519,1.23236238956451,0.834079265594482
