Country Name,Country Code,Series Name,Series Code,1996 [YR1996],1998 [YR1998],2000 [YR2000],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Albania,ALB,Rule of Law: Percentile Rank,RL.PER.RNK,28.6432151794434,19.5,18.9054718017578,26.8656711578369,28.3582096099854,29.3269233703613,28.7081336975098,28.2296657562256,30.1435413360596,34.1346168518066,37.9146919250488,42.6540298461914,41.3145523071289,39.9061050415039,38.9671363830566,43.75,45.1923065185547,42.788459777832,39.4230766296387,37.980770111084,38.9423065185547,40.8653831481934,43.75
Albania,ALB,Voice and Accountability: Percentile Rank,VA.PER.RNK,29.5,38.8059692382813,41.2935333251953,48.2587051391602,50.2487564086914,49.038459777832,51.4423065185547,49.038459777832,51.9230766296387,53.3653831481934,54.028434753418,54.028434753418,52.1126747131348,50.7042236328125,51.1737098693848,50.2463035583496,52.709358215332,52.2167472839355,54.1871910095215,52.6570053100586,52.1739120483398,51.2077293395996,50.2415466308594
Algeria,DZA,Control of Corruption: Percentile Rank,CC.PER.RNK,33.3333320617676,22.9946517944336,16.4893608093262,22.7513236999512,29.6296291351318,29.0640392303467,40.9756088256836,35.1219520568848,33.009708404541,33.4951438903809,30.6220092773438,34.761905670166,34.5971565246582,36.0189590454102,39.3364944458008,31.25,30.769229888916,30.2884616851807,32.211540222168,28.8461532592773,28.365385055542,27.884614944458,29.8076915740967
Algeria,DZA,Government Effectiveness: Percentile Rank,GE.PER.RNK,13.1147537231445,19.6721305847168,15.8469944000244,31.8918914794922,30.2702693939209,36.8159217834473,40.1960792541504,40,36.4077682495117,33.4951438903809,37.7990417480469,41.1483268737793,37.4407577514648,40.7582931518555,40.2843589782715,41.8269233703613,38.9423065185547,36.538459777832,32.211540222168,36.538459777832,33.6538467407227,31.25,29.8076915740967
Algeria,DZA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,5.31914901733398,4.78723382949829,10.0529098510742,6.87830686569214,5.52763795852661,10.6796112060547,20.3883495330811,15.9420289993286,14.0096616744995,14.9038457870483,13.2701425552368,11.8483409881592,10.4265403747559,9.47867298126221,12.7962083816528,9.5238094329834,11.9047622680664,12.380952835083,16.1904754638672,17.9245281219482,13.2075471878052,17.9245281219482,17.9245281219482
Algeria,DZA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,20.1086959838867,19.0217399597168,23.3695659637451,32.972972869873,36.2162170410156,36.8159217834473,43.6274528503418,33.3333320617676,31.5533981323242,29.1262130737305,18.1818180084229,13.8755979537964,9.47867298126221,9.00473976135254,12.3222751617432,8.17307662963867,8.17307662963867,9.61538505554199,9.13461494445801,8.17307662963867,7.21153831481934,8.65384578704834,10.0961542129517
Algeria,DZA,Rule of Law: Percentile Rank,RL.PER.RNK,12.5628137588501,11.5,11.4427862167358,33.8308448791504,33.3333320617676,34.1346168518066,27.2727279663086,25.8373203277588,23.9234447479248,24.519229888916,23.222749710083,25.1184825897217,23.474178314209,24.8826293945313,30.9859161376953,22.5961532592773,17.3076915740967,18.269229888916,18.269229888916,22.115385055542,19.7115383148193,22.115385055542,22.5961532592773
Algeria,DZA,Voice and Accountability: Percentile Rank,VA.PER.RNK,14.5,12.4378108978271,14.4278602600098,18.9054718017578,18.9054718017578,23.5576915740967,25.480770111084,22.5961532592773,20.1923084259033,20.6730766296387,17.5355453491211,18.4834117889404,20.1877937316895,22.5352115631104,23.9436626434326,25.1231517791748,24.630542755127,23.645320892334,23.1527099609375,21.2560386657715,19.8067626953125,19.3236713409424,20.7729473114014
American Samoa,ASM,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,76.8472900390625,77.5609741210938,64.8780517578125,66.019416809082,65.5339813232422,68.4210510253906,67.6190490722656,66.8246459960938,65.8767776489258,65.8767776489258,87.0192337036133,87.0192337036133,87.5,94.711540222168,94.711540222168,94.711540222168,88.461540222168,88.9423065185547
American Samoa,ASM,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,..,..,52.2388076782227,61.2745094299316,61.9512176513672,68.9320373535156,68.4466018676758,68.4210510253906,68.4210510253906,67.7725143432617,67.7725143432617,68.2464447021484,70.1923065185547,70.1923065185547,70.6730804443359,71.1538467407227,71.1538467407227,70.6730804443359,74.038459777832,73.5576934814453
American Samoa,ASM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,72.3300933837891,68.4466018676758,68.1159439086914,80.1932373046875,80.7692337036133,82.4644546508789,80.0947875976563,74.407585144043,78.6729888916016,76.7772521972656,89.0476226806641,91.9047622680664,92.3809509277344,92.8571395874023,92.4528274536133,92.4528274536133,91.9811325073242,89.1509399414063
American Samoa,ASM,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,..,..,66.1691513061523,61.2745094299316,61.764705657959,62.6213607788086,63.1067962646484,63.6363639831543,64.5932998657227,62.5592422485352,63.5071105957031,63.5071105957031,58.6538467407227,59.6153831481934,60.0961532592773,42.3076934814453,40.3846168518066,41.3461532592773,71.6346130371094,70.6730804443359
American Samoa,ASM,Rule of Law: Percentile Rank,RL.PER.RNK,..,..,..,..,..,74.5192337036133,84.6889953613281,85.1674652099609,84.6889953613281,85.0961532592773,85.3080596923828,84.8341217041016,84.9765243530273,85.4460067749023,85.4460067749023,87.9807662963867,87.9807662963867,87.9807662963867,88.461540222168,87.9807662963867,87.9807662963867,86.0576934814453,86.538459777832
American Samoa,ASM,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,..,..,..,64.4230804443359,70.6730804443359,65.3846130371094,78.3653869628906,79.3269195556641,77.2511825561523,78.1990509033203,78.8732376098633,80.7511749267578,81.2206573486328,..,..,..,..,95.1690826416016,92.7536239624023,81.6425094604492,75.8454132080078
Andorra,AND,Control of Corruption: Percentile Rank,CC.PER.RNK,87.0967712402344,89.3048095703125,88.2978744506836,87.8306884765625,88.3597869873047,84.2364501953125,88.2926864624023,88.2926864624023,88.3495178222656,87.3786392211914,87.5598068237305,88.0952377319336,87.2037887573242,87.2037887573242,86.7298583984375,87.0192337036133,87.0192337036133,87.5,86.538459777832,86.538459777832,88.461540222168,88.461540222168,88.9423065185547
Andorra,AND,Government Effectiveness: Percentile Rank,GE.PER.RNK,88.5245895385742,87.978141784668,87.978141784668,88.1081085205078,88.1081085205078,90.0497512817383,88.2352905273438,89.7560958862305,90.291259765625,90.7766952514648,91.8660278320313,89.9521560668945,90.5213241577148,91.4691925048828,92.4170608520508,95.1923065185547,96.1538467407227,98.0769195556641,98.0769195556641,98.5576934814453,98.0769195556641,96.6346130371094,97.5961532592773
Andorra,AND,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,89.361701965332,90.4255294799805,86.7724838256836,92.5925903320313,98.4924621582031,98.0582504272461,99.0291290283203,98.5507278442383,98.5507278442383,98.0769195556641,94.3127975463867,93.8388595581055,95.7345962524414,94.7867279052734,93.8388595581055,96.6666641235352,97.6190490722656,97.1428604125977,97.1428604125977,97.6415100097656,98.5849075317383,99.0566024780273,98.5849075317383
Andorra,AND,Regulatory Quality: Percentile Rank,RQ.PER.RNK,88.0434799194336,89.1304321289063,87.5,90.8108139038086,90.2702713012695,89.0547256469727,90.6862716674805,91.1764678955078,90.7766952514648,91.2621383666992,91.3875579833984,89.9521560668945,94.3127975463867,93.8388595581055,92.890998840332,78.3653869628906,78.8461532592773,78.3653869628906,85.5769195556641,85.5769195556641,86.0576934814453,88.461540222168,88.9423065185547
Andorra,AND,Rule of Law: Percentile Rank,RL.PER.RNK,86.4321594238281,85.5,87.5621871948242,86.0696487426758,84.0796051025391,87.5,81.8181838989258,74.1626815795898,87.0813369750977,87.0192337036133,87.6777267456055,86.7298583984375,89.2018814086914,89.2018814086914,88.7323913574219,90.3846130371094,89.9038467407227,90.8653869628906,90.3846130371094,90.8653869628906,90.8653869628906,93.2692337036133,93.2692337036133
Andorra,AND,Voice and Accountability: Percentile Rank,VA.PER.RNK,98.5,97.5124359130859,97.0149230957031,95.5223846435547,94.0298538208008,94.711540222168,94.711540222168,92.3076934814453,92.3076934814453,93.2692337036133,92.4170608520508,92.890998840332,93.8967132568359,93.8967132568359,93.8967132568359,87.6847305297852,88.1773376464844,87.1921157836914,86.2068939208984,82.125602722168,84.5410614013672,83.5748825073242,82.6086959838867
Angola,AGO,Control of Corruption: Percentile Rank,CC.PER.RNK,9.67741966247559,7.48663091659546,8.51063823699951,7.93650770187378,5.29100513458252,5.9113302230835,6.34146356582642,7.80487823486328,5.33980560302734,4.36893224716187,2.87081336975098,3.80952382087708,3.3175356388092,4.7393364906311,4.7393364906311,3.8461537361145,4.32692289352417,4.807692527771,5.76923084259033,11.057692527771,12.9807691574097,18.269229888916,27.884614944458
Angola,AGO,Government Effectiveness: Percentile Rank,GE.PER.RNK,21.3114757537842,15.8469944000244,12.021858215332,9.72972965240479,11.8918914794922,4.97512435913086,12.7450981140137,5.36585378646851,10.1941747665405,14.0776700973511,19.1387557983398,10.5263156890869,9.00473976135254,17.0616111755371,9.47867298126221,15.384614944458,18.75,16.8269233703613,17.7884616851807,15.865385055542,12.5,10.5769233703613,12.9807691574097
Angola,AGO,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,3.72340416908264,1.06382977962494,1.58730161190033,9.5238094329834,19.5979900360107,16.5048542022705,21.3592224121094,28.019323348999,24.1545886993408,31.25,32.7014236450195,37.9146919250488,34.5971565246582,35.0710906982422,35.0710906982422,32.8571434020996,28.0952377319336,33.3333320617676,30.4761905670166,35.3773574829102,32.0754699707031,26.8867931365967,20.7547168731689
Angola,AGO,Regulatory Quality: Percentile Rank,RQ.PER.RNK,7.60869550704956,8.69565200805664,7.0652174949646,9.18918895721436,11.8918914794922,9.45273590087891,10.2941179275513,12.2549018859863,16.5048542022705,15.0485439300537,15.3110046386719,14.8325357437134,12.3222751617432,18.0094795227051,15.6398105621338,21.634614944458,22.5961532592773,16.3461532592773,13.4615383148193,22.115385055542,18.75,19.7115383148193,27.4038467407227
Angola,AGO,Rule of Law: Percentile Rank,RL.PER.RNK,3.51758790016174,5.5,2.48756217956543,2.48756217956543,5.97014904022217,5.28846168518066,6.22009563446045,8.13397121429443,6.22009563446045,7.21153831481934,9.47867298126221,8.05687236785889,8.92018795013428,7.51173686981201,7.51173686981201,11.5384616851807,13.4615383148193,16.3461532592773,14.9038457870483,16.3461532592773,15.865385055542,18.75,17.3076915740967
Angola,AGO,Voice and Accountability: Percentile Rank,VA.PER.RNK,6,9.45273590087891,8.95522403717041,12.93532371521,10.945273399353,11.5384616851807,12.0192308425903,11.5384616851807,14.4230766296387,15.865385055542,14.6919431686401,14.6919431686401,14.5539903640747,15.962441444397,15.962441444397,15.2709360122681,15.2709360122681,16.7487678527832,17.7339897155762,22.7053146362305,25.1207733154297,26.0869560241699,24.6376819610596
Anguilla,AIA,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,78.3251266479492,88.2926864624023,88.2926864624023,88.3495178222656,87.3786392211914,87.5598068237305,88.0952377319336,87.2037887573242,87.2037887573242,86.7298583984375,87.0192337036133,87.0192337036133,87.5,86.538459777832,86.538459777832,88.461540222168,74.5192337036133,74.5192337036133
Anguilla,AIA,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,..,..,81.592041015625,91.1764678955078,89.7560958862305,90.291259765625,90.7766952514648,91.8660278320313,89.9521560668945,90.5213241577148,91.4691925048828,92.4170608520508,77.8846130371094,79.8076934814453,87.5,76.4423065185547,76.4423065185547,76.9230804443359,80.7692337036133,80.288459777832
Anguilla,AIA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,74.271842956543,90.291259765625,89.3719787597656,87.4396133422852,88.9423065185547,78.6729888916016,95.7345962524414,99.5260696411133,99.5260696411133,99.5260696411133,91.9047622680664,94.7619018554688,95.2380981445313,96.6666641235352,94.8113174438477,96.2264175415039,98.5849075317383,98.1132049560547
Anguilla,AIA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,..,..,78.1094512939453,82.8431396484375,91.1764678955078,90.7766952514648,91.2621383666992,91.3875579833984,89.9521560668945,90.0473937988281,88.6255950927734,89.0995254516602,78.3653869628906,78.8461532592773,78.3653869628906,78.3653869628906,77.4038467407227,75.4807662963867,79.8076934814453,81.25
Anguilla,AIA,Rule of Law: Percentile Rank,RL.PER.RNK,..,..,..,..,..,86.0576934814453,93.3014373779297,92.3444976806641,92.8229675292969,92.788459777832,89.0995254516602,88.6255950927734,88.7323913574219,88.7323913574219,88.2629089355469,60.0961532592773,56.25,51.9230766296387,51.4423065185547,51.4423065185547,62.5,65.3846130371094,64.9038467407227
Anguilla,AIA,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,..,..,..,76.4423065185547,75.4807662963867,80.288459777832,78.3653869628906,79.3269195556641,77.2511825561523,78.1990509033203,78.8732376098633,80.7511749267578,81.2206573486328,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Control of Corruption: Percentile Rank,CC.PER.RNK,80.1075286865234,80.748664855957,81.3829803466797,80.4232788085938,79.3650817871094,78.8177337646484,73.6585388183594,83.4146347045898,84.4660186767578,87.3786392211914,87.5598068237305,88.0952377319336,87.2037887573242,87.2037887573242,86.7298583984375,72.1153869628906,74.5192337036133,73.5576934814453,62.980770111084,63.9423065185547,64.4230804443359,63.461540222168,63.461540222168
Antigua and Barbuda,ATG,Government Effectiveness: Percentile Rank,GE.PER.RNK,74.8633880615234,75.4098358154297,73.7704925537109,71.8918914794922,70.8108139038086,70.1492538452148,66.1764678955078,67.3170700073242,66.5048522949219,68.4466018676758,68.4210510253906,68.4210510253906,67.7725143432617,67.7725143432617,68.2464447021484,50.961540222168,62.980770111084,64.4230804443359,53.3653831481934,52.4038467407227,51.9230766296387,47.1153831481934,46.6346168518066
Antigua and Barbuda,ATG,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,70.7446823120117,72.3404235839844,72.4867706298828,73.0158767700195,74.8743743896484,84.4660186767578,73.7864074707031,71.9806747436523,75.8454132080078,75,71.5639801025391,79.1469192504883,79.620849609375,80.568717956543,79.620849609375,81.4285736083984,86.1904754638672,75.7142868041992,71.4285736083984,74.0566024780273,81.6037750244141,80.6603775024414,82.5471725463867
Antigua and Barbuda,ATG,Regulatory Quality: Percentile Rank,RQ.PER.RNK,73.9130401611328,73.3695678710938,76.0869598388672,70.8108139038086,70.8108139038086,68.6567153930664,66.6666641235352,66.6666641235352,67.4757308959961,68.9320373535156,71.7703323364258,72.7272720336914,72.511848449707,71.0900497436523,69.6682434082031,69.2307662963867,65.3846130371094,65.8653869628906,63.9423065185547,66.8269195556641,68.2692337036133,69.711540222168,65.8653869628906
Antigua and Barbuda,ATG,Rule of Law: Percentile Rank,RL.PER.RNK,82.9145736694336,84,84.5771179199219,83.0845794677734,83.5820922851563,78.3653869628906,69.3779907226563,78.4689025878906,79.9043045043945,80.7692337036133,81.0426559448242,80.0947875976563,78.4037551879883,78.4037551879883,73.7089233398438,49.519229888916,71.1538467407227,69.711540222168,66.3461532592773,66.3461532592773,64.4230804443359,65.8653869628906,61.538459777832
Antigua and Barbuda,ATG,Voice and Accountability: Percentile Rank,VA.PER.RNK,61.5,59.2039794921875,60.1990051269531,58.2089538574219,58.2089538574219,66.8269195556641,64.9038467407227,67.788459777832,64.4230804443359,64.4230804443359,66.8246459960938,62.0853080749512,62.9107971191406,67.1361465454102,66.6666641235352,66.9950714111328,68.4729080200195,67.9802932739258,68.4729080200195,67.1497573852539,70.5314025878906,71.0144958496094,70.5314025878906
Argentina,ARG,Control of Corruption: Percentile Rank,CC.PER.RNK,53.7634391784668,50.2673797607422,52.1276588439941,41.798942565918,40.2116394042969,39.9014778137207,43.4146347045898,43.4146347045898,44.1747589111328,39.8058242797852,40.1913871765137,44.761905670166,43.6018943786621,40.2843589782715,40.7582931518555,35.5769233703613,34.1346168518066,47.1153831481934,45.6730766296387,55.288459777832,54.3269233703613,49.038459777832,38.9423065185547
Argentina,ARG,Government Effectiveness: Percentile Rank,GE.PER.RNK,60.1092910766602,63.9344253540039,54.6448097229004,48.1081085205078,55.1351356506348,57.2139320373535,52.9411773681641,53.6585350036621,53.8834953308105,52.4271850585938,47.3684196472168,51.6746406555176,54.028434753418,46.445499420166,45.971565246582,49.519229888916,52.4038467407227,62.5,59.1346168518066,54.8076934814453,48.5576934814453,44.230770111084,38.461540222168
Argentina,ARG,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,51.0638313293457,39.361701965332,50.2645492553711,22.7513236999512,35.1758804321289,26.2135925292969,44.1747589111328,45.8937187194824,46.8599052429199,40.8653831481934,36.9668235778809,42.6540298461914,52.1327018737793,49.2891006469727,48.3412322998047,45.7142868041992,46.1904754638672,52.8571434020996,53.3333320617676,47.1698112487793,43.8679237365723,45.7547187805176,45.7547187805176
Argentina,ARG,Regulatory Quality: Percentile Rank,RQ.PER.RNK,66.8478240966797,66.8478240966797,59.2391319274902,20.5405406951904,24.8648643493652,24.3781089782715,32.3529396057129,28.4313716888428,26.2135925292969,24.7572822570801,22.4880390167236,26.3157901763916,26.5402851104736,21.8009471893311,19.9052124023438,14.4230766296387,20.6730766296387,40.8653831481934,44.711540222168,46.1538467407227,36.0576934814453,34.1346168518066,29.8076915740967
Argentina,ARG,Rule of Law: Percentile Rank,RL.PER.RNK,54.2713584899902,50.5,43.2835807800293,27.3631839752197,26.3681583404541,25.480770111084,34.4497604370117,34.4497604370117,33.9712905883789,27.884614944458,30.3317527770996,32.7014236450195,33.3333320617676,32.3943672180176,32.3943672180176,19.7115383148193,27.884614944458,42.3076934814453,46.6346168518066,47.5961532592773,37.980770111084,34.6153831481934,35.0961532592773
Argentina,ARG,Voice and Accountability: Percentile Rank,VA.PER.RNK,62.5,57.7114410400391,61.1940307617188,56.2189064025879,61.1940307617188,59.6153831481934,59.1346168518066,58.1730766296387,58.6538467407227,58.1730766296387,56.3981056213379,58.2938385009766,58.2159614562988,57.2769966125488,56.8075103759766,59.1133003234863,60.0985221862793,63.5467987060547,64.5320205688477,65.2173919677734,65.2173919677734,65.7004852294922,65.2173919677734
Armenia,ARM,Control of Corruption: Percentile Rank,CC.PER.RNK,38.1720428466797,21.9251327514648,25,28.0423278808594,31.7460308074951,28.5714282989502,29.7560977935791,29.7560977935791,26.2135925292969,28.1553401947021,30.1435413360596,27.619047164917,27.488151550293,33.1753540039063,36.0189590454102,35.0961532592773,31.730770111084,31.730770111084,30.2884616851807,41.3461532592773,49.519229888916,57.6923065185547,59.6153831481934
Armenia,ARM,Government Effectiveness: Percentile Rank,GE.PER.RNK,41.5300559997559,32.2404365539551,34.4262313842773,55.6756744384766,51.3513526916504,53.233829498291,51.470588684082,45.365852355957,43.2038841247559,50.970874786377,55.5023918151855,48.8038291931152,51.6587677001953,55.4502372741699,58.7677726745605,44.230770111084,46.1538467407227,42.3076934814453,44.230770111084,48.0769233703613,42.788459777832,40.3846168518066,41.8269233703613
Armenia,ARM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,34.042552947998,25,25.9259262084961,37.5661392211914,51.7587928771973,40.7766990661621,42.7184448242188,38.164249420166,47.8260879516602,44.230770111084,52.6066360473633,49.7630348205566,44.0758285522461,51.1848335266113,50.2369651794434,35.7142868041992,37.1428565979004,22.380952835083,25.238094329834,29.2452831268311,30.1886787414551,20.2830181121826,19.3396224975586
Armenia,ARM,Regulatory Quality: Percentile Rank,RQ.PER.RNK,44.0217399597168,41.3043479919434,44.0217399597168,57.2972984313965,58.9189186096191,57.2139320373535,55.8823547363281,58.8235282897949,59.2233009338379,60.6796112060547,60.7655487060547,60.2870826721191,59.2417068481445,62.0853080749512,59.7156410217285,56.25,60.5769233703613,62.980770111084,63.461540222168,64.9038467407227,62.5,60.5769233703613,57.211540222168
Armenia,ARM,Rule of Law: Percentile Rank,RL.PER.RNK,37.6884422302246,40,36.3184089660645,38.8059692382813,44.2786064147949,38.461540222168,40.6698570251465,35.8851661682129,37.7990417480469,44.230770111084,40.7582931518555,37.9146919250488,41.7840385437012,42.2535209655762,45.0704231262207,38.461540222168,38.9423065185547,49.519229888916,47.1153831481934,48.5576934814453,49.038459777832,50.961540222168,50.480770111084
Armenia,ARM,Voice and Accountability: Percentile Rank,VA.PER.RNK,33,40.7960205078125,36.3184089660645,36.8159217834473,34.825870513916,30.2884616851807,29.8076915740967,26.4423084259033,25.9615383148193,24.519229888916,23.6966819763184,25.1184825897217,28.1690139770508,30.046947479248,29.1079807281494,30.5418720245361,29.5566501617432,31.0344829559326,32.019702911377,39.1304359436035,48.7922706604004,49.2753639221191,48.7922706604004
Aruba,ABW,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,85.2216720581055,88.2926864624023,88.2926864624023,88.3495178222656,87.3786392211914,83.2535858154297,83.3333358764648,82.9383850097656,82.4644546508789,82.4644546508789,81.7307662963867,88.9423065185547,88.9423065185547,87.9807662963867,87.5,85.5769195556641,86.0576934814453,79.3269195556641
Aruba,ABW,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,..,..,88.059700012207,88.2352905273438,87.8048782348633,87.3786392211914,86.4077682495117,89.9521560668945,85.6459350585938,85.3080596923828,85.7819900512695,85.3080596923828,75.4807662963867,76.4423065185547,77.4038467407227,78.8461532592773,80.7692337036133,80.7692337036133,85.0961532592773,84.1346130371094
Aruba,ABW,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,80.5825271606445,96.1165084838867,96.1352691650391,96.6183547973633,96.1538467407227,88.6255950927734,88.1516571044922,93.8388595581055,93.3649291992188,94.7867279052734,92.3809509277344,93.3333358764648,94.2857131958008,95.7142868041992,95.7547149658203,95.7547149658203,96.698112487793,97.1698150634766
Aruba,ABW,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,..,..,73.6318435668945,75,75.4901962280273,76.6990280151367,78.1553421020508,86.6028671264648,87.0813369750977,87.6777267456055,90.5213241577148,90.5213241577148,88.461540222168,90.3846130371094,88.9423065185547,84.1346130371094,77.8846130371094,75.961540222168,77.8846130371094,78.8461532592773
Aruba,ABW,Rule of Law: Percentile Rank,RL.PER.RNK,..,..,..,..,..,80.7692337036133,77.9904327392578,72.7272720336914,75.1196136474609,76.4423065185547,89.5734634399414,89.5734634399414,88.2629089355469,87.3239440917969,87.3239440917969,81.7307662963867,86.0576934814453,87.0192337036133,87.0192337036133,87.0192337036133,86.538459777832,87.5,87.0192337036133
